"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","Y"
2190.39,81.94,0.98,38.05,1.32,170.378677744235,32,0.97,99,50.2646,23.8266666666667,32.48,0.58,1.33,24.6,3.05,3,62.04,1010.39,7.61,"A",446.48
2102.11,48.46,0.21,71.98,1.06,189.769369599433,32,1.18,102,49.5392,12.9966666666667,8.99,0.62,1.01,28.2,3.01,1,36.66,1028.11,50.386,"A",481.03
2277.41,59.63,0.07,90.66,1.02,179.477299020818,29,0.94,98,50.2985,15.59,13.77,1.25,1.05,29.1,4.18,4,47.83,1007.41,36.264,"A",466.07
2230.2,74.52,-0.17,83.14,0.96,177.0977323983,25,1.03,105,49.9123,15.35,19.05,1.68,0.81,30.5,4.62,3,67.32,1013.2,74.826,"A",447.47
2220.83,76.4,0.76,65.22,1.31,185.861526651208,31,0.93,96,50.2021,16.0633333333333,21.19,0.95,1.57,29,3.68,4,55.5,1019.83,19.566,"B",455.93
2147.15,49.5,-0.13,91.67,1.02,189.357794958427,33,0.84,100,49.5252,11.3733333333333,10.12,0.9,1.05,31.1,3.62,3,40,1021.15,18.334,"A",479.62
2244.28,57.61,-0.07,66.04,1.17,187.506778751697,31,0.93,100,50.0951,18.31,24.93,0.93,2.53,27.4,3.65,4,47.01,1014.28,66.04,"A",455.06
2237.87,55.56,0.2,78.19,1.31,195.127343632993,30,0.9,102,49.826,10.8233333333333,8.47,1.27,1.1,29.6,4.11,4,40.46,1019.87,31.276,"A",475.06
2239.59,67.85,0.1,54.47,1.59,181.40460829375,30,1.04,101,50.0393,17.1733333333333,24.52,1.49,1.78,29.4,4.34,4,56.85,1012.59,21.788,"A",438.89
2256.38,83.24,0,67.26,0.89,163.824151707961,31,0.77,98,50.0101,20.5166666666667,28.55,1.17,1.65,27.7,4.04,4,69.84,1003.38,47.082,"D",432.7
2295.89,68,0.47,72.56,1.26,190.017018098235,23,0.96,108,50.2996,15.86,20.58,2.75,1.19,28.8,4.75,5,50.9,1011.89,174.144,"B",452.6
2140.46,56.31,0.02,82.15,0.92,187.686990849767,34,1.1,95,50.0732,16.1033333333333,18.31,0.4,1.69,28.3,3.03,2,46.21,1010.46,32.86,"A",451.75
2189.16,84.36,0.31,86.32,1.02,170.077888330044,27,0.89,105,49.8548,18.06,27.18,1.26,0.84,28.8,4.12,4,71.06,1008.16,43.16,"A",430.66
2218.04,57.71,0.43,88.17,1.23,185.59875494619,27,1.04,105,49.9294,12.4766666666667,4.43,1.35,0.73,29.6,4.13,3,38.91,1019.04,105.804,"B",491.9
2210.04,99.58,0.94,72.78,5.07,167.50717510198,32,1.42,101,50.1965,18.6733333333333,26.02,0.89,2.79,26,3.71,3,74.78,1010.04,50.946,"D",439.82
2368.91,52.8,0.35,69.58,1.44,185.993618466337,28,0.76,107,50.014,16.25,15.75,2.11,0.54,30.7,4.68,4,39,1015.91,48.706,"A",460.73
2479.14,74.45,0.2,69.86,2.01,178.016509487541,26,0.58,107,50.2052,17.6633333333333,22.99,29.99,0.8,30.1,5.79,7,60.95,1015.14,48.902,"D",449.7
2213.88,75.95,0.47,65.37,1.63,168.474441710077,32,1.24,97,50.2125,21.5066666666667,25.52,0.75,2.83,26.7,3.47,3,59.15,1013.88,52.296,"A",439.42
2437.33,79.06,0.24,52.37,4.21,172.671340382161,25,1.15,101,50.5551,21.0133333333333,27.04,39.5,0.55,30.2,5.42,5,65.06,1013.33,47.133,"A",439.84
2231.58,57.57,0.68,79.63,1.94,203.156781383066,27,1.24,96,50.2569,11.14,6.42,1.71,1.5,30.3,4.34,3,35.57,1025.58,55.741,"A",485.86
2210.81,51.92,0.09,83.14,0.82,187.810714760708,33,1.33,92,50.2199,16.68,17.04,0.67,0.96,30.9,3.36,2,40.12,1011.81,24.942,"B",458.1
2240.89,50.72,-0.25,88.25,0.85,194.314756380645,29,1,93,50.3947,14.5966666666667,10.79,1.13,2.74,27,4.02,3,39.82,1012.89,97.075,"A",479.92
2286.94,66.43,0.07,55.85,0.96,179.697455917787,27,1.09,110,49.9104,16.8033333333333,20.41,2.28,0.63,31.7,4.66,3,56.03,1019.94,44.68,"B",458.29
2266.29,43.67,-0.81,52.55,0.71,204.109870205076,25,0.98,104,49.8256,9.45333333333333,7.36,2.5,0.82,35.3,5.08,3,40.07,1017.29,68.315,"D",489.45
2019.17,84.22,-0.18,62.74,1.34,169.39364580258,38,1.62,92,49.8294,19.36,28.08,0.21,60.53,28.8,3.1,1,73.42,1012.17,31.37,"A",434
2276.69,77.93,0.01,90.08,0.73,165.445132053765,30,0.9,100,50.2734,19.2466666666667,24.74,1.09,0.66,27.8,4.19,4,69.13,1010.69,36.032,"C",431.24
2101.26,55.13,-0.68,54.5,0.8,187.242550326446,33,0.89,91,49.9165,18.44,28.32,0.73,1.99,31.1,3.55,3,47.93,1003.26,43.6,"B",439.5
2281.48,47.66,-0.47,49.88,1.17,200.276365343346,25,1.15,108,49.9822,13.57,16.71,6.35,0.73,31.4,5.63,3,40.56,1019.48,54.868,"A",467.46
2336,83.08,-0.12,48.96,1.18,167.70186137991,27,1.02,100,50.3953,21.2333333333333,30.7,2.7,0.69,33.5,4.98,4,71.58,1010,39.168,"B",429.27
2111.95,71.25,0.3,86.77,0.97,176.995909424602,33,1.38,95,49.8818,15.14,18.42,0.57,1.18,30.4,3.17,1,58.95,1016.95,52.062,"A",452.1
2180.83,50.82,-0.35,96.66,0.59,194.129996676048,29,0.63,97,50.0615,13.54,10.62,0.83,0.96,31.5,4.15,3,42.02,999.83,48.33,"B",472.41
2253.75,77.65,-0.47,70.84,1.43,169.341873031994,29,1.13,98,50.0599,18.3933333333333,22.18,1.86,0.8,35.2,4.67,3,69.05,1002.75,56.672,"A",442.14
2231.56,66.4,0.74,83.83,1.96,178.852585690509,26,1.07,112,50.1134,19.46,22.38,1.95,0.72,29.5,4.64,3,49.3,1003.56,100.596,"A",441
2173.76,43.98,-1.11,68.22,0.2,188.370811953133,33,0.62,92,49.687,14.6466666666667,13.94,0.45,1.38,32.4,3.77,2,41.58,1020.76,13.644,"A",463.07
2067.99,71.74,-0.25,82.22,0.81,168.847013454541,34,1.05,94,49.5422,18.08,21.24,0.48,1.3,29.1,2.85,1,60.84,1017.99,49.332,"B",445.71
2358.11,53.61,0.25,87.9,1.84,193.845885691232,24,1.56,108,50.0347,11.2533333333333,6.76,3.84,0.75,32.7,4.8,3,39.81,1017.11,175.8,"D",483.16
2225.75,77.14,-0.06,66.83,1.24,173.305838050393,27,1.01,109,49.7022,16.91,26.73,2.15,0.68,30,4.81,4,68.84,1010.75,60.147,"A",440.45
2310.6,41.66,-0.82,85.36,0.91,200.909084113187,27,1.15,103,49.8579,9.41333333333333,7.24,2.15,0.92,36.4,4.85,3,38.06,1020.6,102.432,"C",481.83
2158.53,57.22,0.41,60.9,1.2,183.055693271384,32,1.16,101,50.1466,16.6133333333333,10.84,0.91,1.05,30.1,3.76,2,40.62,1015.53,36.54,"A",467.6
2123.29,56.04,-1.03,83.51,0.71,178.650622507166,35,1.12,95,49.5964,14.44,19.32,0.61,1.34,30.2,3.05,2,52.84,1004.29,33.404,"A",450.88
2264.22,80.93,0.25,52.96,1.25,175.731876015657,27,1.02,109,49.9921,18.6666666666667,29,2.08,0.86,29.9,4.72,4,69.13,1001.22,42.368,"A",425.5
2147.95,60.92,-0.66,73.02,0.79,190.190429807384,31,1.01,91,49.9656,14.7933333333333,23.38,0.74,1.62,32,3.64,2,54.42,1013.95,29.208,"D",451.87
2213.51,77.81,-0.32,43.11,0.71,168.68900016101,33,1.21,95,49.9973,21.39,31.17,0.62,1.53,30.5,3.81,2,69.51,1010.51,30.177,"A",428.94
2274.59,54.9,-0.32,61.41,0.85,187.643233958725,24,0.86,113,49.8341,17.7233333333333,26.17,2.48,0.76,31.8,4.68,3,48.6,1002.59,73.692,"A",439.86
2396.21,86.32,-0.02,65.32,2.28,173.628486947644,27,1.09,102,50.2617,19.3,30.9,7.35,1.15,32.5,5.28,4,73.42,1011.21,71.852,"A",433.44
2238.12,83.28,0.01,93.68,1.16,168.850741534918,33,1.05,95,50.1353,18.3066666666667,24.92,0.89,1.28,30.2,3.87,3,73.68,1015.12,28.104,"C",438.23
2286.68,79.52,-0.19,42.39,1.15,179.324582723924,27,0.97,108,50.0244,18.9233333333333,32.77,1.77,1.21,28.3,4.45,5,71.32,1007.68,59.346,"A",436.95
2171.67,48.96,-0.53,68.18,0.7,187.878304631616,35,1.02,86,49.9629,14.79,14.37,0.48,2.79,28.4,3.12,3,40.56,1021.67,27.272,"C",470.19
2288.6,54.12,0.22,89.18,1.07,197.270269734627,23,1.15,104,50.2103,12.7866666666667,8.36,2.11,0.73,34.8,4.74,3,40.22,1011.6,196.196,"A",484.66
2310.56,88.27,0.76,64.79,14.89,176.602090963502,23,1.26,107,50.1801,20.4833333333333,31.45,20.32,2.25,31.2,5.03,4,68.27,1007.56,161.975,"A",430.81
2135.05,85.37,0.16,43.48,0.91,172.051880031428,31,0.92,100,49.8291,19.5333333333333,31.6,0.8,1.6,28.6,3.48,3,73.17,1010.05,34.784,"A",433.37
2284.17,60.38,0.25,80.4,1.48,187.351168854004,23,1.12,112,49.9876,14.9666666666667,17.9,2.05,0.77,32.6,4.75,3,48.98,1014.17,104.52,"A",453.02
2254.6,56.5,-0.86,72.43,0.73,192.751075912598,24,0.8,102,49.834,14.7833333333333,20.35,2.55,0.9,33.4,4.85,3,50.9,1012.6,115.888,"A",453.5
2141.88,56.83,0.5,80,0.95,187.738969056503,33,1.29,98,50.2095,17.4033333333333,16.21,0.76,1.62,27.9,3.64,2,41.23,995.88,64,"C",463.09
2238.25,54.7,-0.27,45.65,1.78,191.83015821088,28,1.38,98,50.2196,15.4533333333333,19.36,2.98,0.92,31.3,4.72,3,44.6,1016.25,45.65,"A",464.56
2169.22,79.16,0.08,63.02,1.1,175.059693967772,34,1.23,90,50.1823,18.0133333333333,21.04,0.51,1.6,30.6,3.25,2,65.46,1017.22,44.114,"A",452.12
2269.66,49.69,0.02,74.39,1.23,187.281557480122,29,1.36,103,50.1951,14.6833333333333,14.05,1.32,0.85,27.9,4.22,3,40.69,1015.66,37.195,"C",470.9
2128.08,70.95,-0.28,57.77,0.71,167.067468592199,39,1.14,96,49.6317,18.8266666666667,23.48,0.47,1.14,27.6,2.7,2,64.15,1021.08,5.777,"D",450.89
2155.85,77.26,0.22,76.8,1.1,166.835747795685,33,1.16,103,49.6423,18.3033333333333,21.91,0.78,1.07,29.3,3.31,1,63.76,1009.85,30.72,"A",445.04
2349.49,69.47,-0.33,67.39,0.65,185.534365711508,21,0.33,105,50.0276,15.14,24.42,13.37,0.93,31.5,5.07,6,63.07,1011.49,60.651,"B",444.72
2265.07,55.22,0.07,73.96,2.59,182.786492557231,32,1.4,94,50.0864,15.7533333333333,14.26,1.57,1.53,29.4,3.99,3,40.92,1022.07,51.772,"A",460.38
2316.05,74.43,0.21,72.75,3.42,172.936319432945,26,2.16,100,50.2523,18.1266666666667,21.38,44.96,0.29,37.5,5.55,3,58.33,1013.05,87.3,"B",446.8
2238.34,55.46,0.08,71.69,1.06,187.138867575731,30,0.94,100,49.7803,14.2366666666667,15.71,1.19,0.93,30.6,4.18,3,44.06,1018.34,28.676,"A",465.05
2209.55,53.22,0.34,84.98,0.51,185.439230944188,34,1.02,99,50.1318,13.9266666666667,5.78,0.37,1.2,29,3.52,2,40.62,1016.55,25.494,"A",484.13
2101.01,45.31,-0.79,87.68,0.79,186.666408443409,32,1.21,90,49.7019,11.2566666666667,6.77,0.55,1.01,31.1,3.28,1,39.81,1017.01,61.376,"A",488.27
2149.85,60.41,-0.23,50.36,0.75,178.45919446387,36,1.27,80,50.2132,18.9466666666667,23.84,0.15,5.61,27.3,3.13,2,49.21,1013.85,20.144,"A",447.09
2485.16,63.96,-0.49,68.11,0.88,180.579950506317,26,0.48,104,50.0456,15.0566666666667,21.17,5.65,0.76,30.9,5.06,7,58.16,1017.16,47.677,"B",452.02
2227.16,68.96,-0.09,66.27,1.06,180.087228424435,27,0.88,106,50.0254,16.6466666666667,19.94,1.38,0.95,31.1,4.35,3,58.96,1014.16,59.643,"A",455.55
2234.41,64.32,0.9,89.72,2.42,179.063696268267,32,1.16,99,50.2491,15.91,8.73,1.12,0.85,28.2,4,4,41.92,1029.41,26.916,"D",480.99
2011.96,48.37,-0.44,61.07,0.73,195.877860422289,34,1.09,93,49.6846,13.4633333333333,16.39,0.55,1.94,30.1,2.67,1,41.67,1012.96,36.642,"B",467.68
