X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21
2087.5,78.55,-0.47,86.28,0.6,170.413116,32,1.01,87,49.9649,19.08,27.24,0.48,1.04,30.5,2.94,1,71.25,1000.5,17.256,A
2240.31,48.87,-0.47,53.9,0.87,184.9694081,31,0.91,97,50.0239,17.62,19.86,0.86,0.95,29.3,3.89,3,41.67,1012.31,37.73,A
2278.91,84.84,-0.06,42.61,1.1,171.0844397,25,0.84,102,49.9957,20.49333333,34.48,1.88,0.9,33,4.64,4,74.34,1000.91,29.827,B
2146.21,74.13,0.18,68.31,0.93,166.9846833,40,1.29,89,50.1028,20.38666667,25.16,0.15,7.68,25.3,2.89,2,60.23,1011.21,20.493,B
2251.92,74.19,0.2,68.78,1.44,179.3838615,32,1.09,93,50.1184,15.31,18.93,1,1.68,31.5,3.97,4,59.39,1013.92,27.512,A
2304.77,55.86,0.3,99.1,2.19,188.662099,28,1.37,101,50.0462,12.51666667,10.55,2.6,1.03,30.9,4.57,3,41.26,1007.77,69.37,B
2184.64,73.49,-0.05,87.94,1.07,177.6651733,31,0.93,102,49.9349,16.28666667,21.86,0.82,1.61,28.2,3.6,3,63.09,1016.64,79.146,A
2162.92,85.86,0.62,58.34,1.16,171.1879232,33,1.2,94,50.1488,21.52333333,25.57,0.37,4.1,26.6,2.79,2,62.96,1019.92,40.838,B
2354.44,68.39,0.27,85.54,6.73,178.3872545,25,1.14,99,50.4306,15.57666667,13.73,20.88,2.06,31.2,5.03,5,50.59,1020.44,128.31,B
2187.11,53.67,-0.14,66.81,1.04,182.5791501,32,1.09,105,49.6589,14.75333333,14.26,0.96,0.83,30.7,3.74,2,44.47,1028.11,26.724,A
2214.09,86.81,0.62,36.85,1.69,164.8356981,31,1.28,102,50.0732,21.42666667,31.28,0.83,1.33,27.6,3.53,3,69.51,1010.09,22.11,B
2274.33,80.05,0.24,54.68,1.82,176.9085177,24,0.85,113,49.7975,17.02666667,27.08,3.39,0.78,31.4,5.11,6,66.05,1017.33,71.084,A
2190.81,51.2,-0.75,84.68,0.32,182.4725895,30,0.68,95,49.7291,13.95666667,11.87,0.89,0.52,34.8,4.42,2,44.6,1018.81,33.872,A
2403.58,80.3,-0.13,41.55,0.9,171.4307618,28,0.64,98,50.6128,22.64,31.92,2.43,0.96,35.4,4.98,5,68.3,1015.58,24.93,A
2200.39,92.7,0.33,77.63,1.46,169.2472785,28,1.2,98,49.7129,17.47333333,25.42,1.29,0.88,31.9,4.01,2,75.6,1017.39,38.815,A
2172.61,56.2,-0.47,57.8,0.98,188.5630537,28,1.19,98,49.7687,16.69333333,26.08,1.25,0.94,33.1,4.18,2,48.6,1003.61,69.36,B
2108.43,59.47,0.32,73.98,1.29,189.3513508,30,1.14,102,49.8108,15.62666667,16.88,0.88,1.31,28.1,3.65,2,43.67,1011.43,51.786,A
2338.41,86.69,0.25,73.01,3.74,168.0774855,26,1.41,105,50.0799,19.25,27.75,14.76,0.83,29.4,4.86,3,69.89,1015.41,80.311,A
2061.4,77.36,-0.63,87.52,0.69,168.3728468,34,1.12,97,49.8345,19.12333333,27.37,0.52,1.68,28.9,2.77,1,71.06,1008.4,61.264,A
2115.92,64.21,-0.51,84.03,0.7,174.2188365,34,0.85,90,50.0584,18.58,22.74,0.51,1.09,29.9,3.29,3,58.41,1013.92,16.806,B
2209.36,87.3,0.24,73.29,1.07,170.6269306,30,0.85,105,49.9101,19.05666667,27.17,1.27,1.33,27.6,4.07,4,73.5,1010.36,58.632,B
2159.46,67.25,-0.06,77.16,1.07,175.2881541,36,1.44,90,50.1127,17.33,18.99,0.27,5.87,26.5,2.86,2,56.65,1020.46,46.296,A
2231.97,88.52,0.39,88.43,1.6,169.1018037,31,1.45,100,50.1019,20.06333333,27.19,1.18,1.93,30.8,4.05,2,71.32,1008.97,88.43,B
2255.7,77.99,-0.26,70.15,1.16,178.194969,26,0.84,99,50.3107,18.15333333,27.46,2.59,1.26,29.2,4.86,5,67.69,1004.7,63.135,A
2212.37,57.66,0.29,76.82,1.21,194.9345337,30,0.95,95,50.2941,15.55333333,16.66,1.05,1.48,30.5,3.88,3,41.16,1007.37,46.092,A
2247.24,86.35,0.69,61.27,3.02,174.7458219,31,1.23,98,50.0976,18.79666667,26.39,1.73,1.38,29.7,4.31,3,66.05,1018.24,18.381,A
2296.14,52.86,0.05,69.6,1.57,186.7603816,27,1.46,104,49.9555,13.77,14.31,5.4,0.62,34.7,5.13,3,42.86,1031.14,62.64,A
2187.41,54.68,-0.04,90.22,1.66,185.5238979,33,1.79,88,49.9751,13.03333333,12.1,0.58,1.2,31.6,3.57,2,41.58,1014.41,18.044,A
2199.27,48.98,-0.19,82.05,1.25,190.0469439,28,1.05,102,49.735,11.85333333,11.56,1.5,0.66,34.1,4.54,3,39.28,1011.27,65.64,B
2082.07,48.54,-0.29,79.17,0.7,195.3379956,34,1.02,100,49.6247,11.44666667,10.34,0.61,1.82,26.4,3.45,2,41.74,1020.07,39.585,A
2317.94,65.11,-0.48,80.84,0.73,182.5874988,25,0.62,111,50.0442,16.92,20.76,4.3,0.8,32.4,5,4,59.21,1017.94,88.924,A
2158.61,48.75,0.18,81.28,1,188.1647722,33,1.1,98,49.7929,13.03,12.09,0.6,1.01,30.4,3.05,2,38.25,1013.61,8.128,A
2039.92,41.86,-1.45,83.87,0.57,192.2159026,36,0.97,86,49.4138,10.56,7.68,0.56,1.31,30.7,2.79,2,38.06,1020.92,25.161,A
2392.65,85.56,1.15,57.06,9.75,173.450107,23,1.18,115,50.6858,21.59333333,22.78,19.2,0.47,29.2,5.1,5,58.96,1013.65,119.826,B
2204.23,46.26,-0.61,59.37,0.86,191.2162441,28,1.14,98,49.9141,15.14,15.42,1.02,1.1,33.2,4.02,2,40.56,1021.23,77.181,A
2128.49,61.53,0.2,63.33,1,187.5706625,29,1.19,98,49.8641,16.02666667,21.08,0.93,0.98,31.1,3.84,2,46.93,1014.49,56.997,B
2066.99,55.04,0.21,95.85,0.88,188.2965351,33,1.17,90,50.0604,13.41666667,7.25,0.38,1.28,29.7,3.13,1,41.14,1024.99,19.17,C
2220.02,85.44,0.63,43.77,1.13,174.0557948,29,1.12,103,50.3188,21.41666667,28.25,0.95,1.39,26.6,3.75,3,66.54,1011.02,48.147,A
2226.52,61.51,0.38,63.54,1.22,182.21919,31,1.04,100,49.8281,19.94,29.82,0.94,1.01,29.4,3.59,3,43.21,1011.52,31.77,B
2223.58,53.1,0.1,80.8,1.25,189.6849089,27,1.11,111,49.7023,13.85,14.55,1.52,0.85,32.2,4.37,2,41.7,1018.58,121.2,A
2200.28,82.71,0.43,97.64,1.15,165.1689044,29,1.27,106,49.8059,17.29333333,21.88,1.05,0.81,29,3.78,2,69.71,1010.28,68.348,B
2345.24,80.88,-0.07,72.03,0.89,163.7208631,26,0.38,107,49.9207,21.35666667,31.07,7.69,0.55,30.7,5.05,8,70.98,1007.24,50.421,D
2165.85,78.14,0.34,69.95,0.57,167.3515053,31,0.93,97,49.9836,19.69333333,23.08,0.32,0.96,29.2,3.54,2,64.44,1014.85,27.98,A
2110.08,70.35,-0.06,88.04,0.88,172.2486659,37,1.06,92,49.7947,16.65,19.95,0.45,1.13,27.9,2.62,2,57.25,1011.08,17.608,C
2201.55,80.04,0.23,55.09,1.79,170.2245642,29,0.93,102,49.6789,16.29666667,21.89,1.77,0.71,32.6,4.37,4,63.94,1019.55,49.581,B
2147.57,81.6,-0.26,69.25,0.64,170.6291942,35,1.32,83,50.2206,21.03666667,30.11,0.28,4.48,25.6,2.81,1,70.8,1008.57,48.475,D
2313.84,48.65,-0.16,97.89,1.42,192.38,25,1.29,115,49.9797,14.03333333,15.1,3.2,0.69,32.7,5.24,3,41.35,1003.84,127.257,B
2231.88,50.46,-0.53,59.61,0.33,184.7459711,30,0.84,103,49.975,16.53,16.59,0.6,1.37,28.8,3.89,2,43.56,1012.88,71.532,D
2161.98,59,0.14,85.08,1.27,185.3132874,37,1.53,92,50.1808,15.90333333,14.71,0.4,1.69,29,3.15,2,44,1024.98,34.032,A
2195.82,49.23,-0.56,61.21,0.98,199.6211823,30,0.65,98,50.0306,14.05,18.15,1.21,1.47,28.2,4.36,4,41.23,993.82,30.605,B
2245.44,45.63,-0.1,69.27,1.3,201.5059031,28,1.15,101,49.8722,13.08,12.24,1.32,1.51,31.5,4.03,3,34.03,1018.44,90.051,B
2134,44.56,-0.77,83.47,0.61,185.4545392,39,1.32,91,49.8735,13.57,7.71,0.46,1.14,30.3,3,1,38.06,1021,50.082,B
2213.62,84.19,0.05,70.03,1.27,170.8647098,30,1.42,98,50.0424,19.38333333,28.15,1.06,1.09,32.8,4.12,2,72.99,1007.62,56.024,A
2316.33,65.49,-0.42,67.31,3.44,185.8355803,22,1.09,107,49.8691,16.37,25.11,100,1.6,34.1,5.99,4,56.89,1013.33,222.123,A
2143.28,85.13,0.52,50.86,1.1,171.3961747,30,1.07,98,50.1974,20.94,26.82,0.8,1.49,26.7,3.69,3,69.23,1013.28,30.516,B
2246.04,72,0.45,89.83,1.33,188.3365985,25,0.91,98,50.1658,15.86,20.58,1.61,1.01,33.6,4.48,4,54.5,1015.04,80.847,A
2237.12,82.98,0.36,63.01,1.48,173.6552234,28,1.18,100,50.2758,19.34666667,25.04,1.22,1.58,28.6,4.05,3,66.48,1004.12,63.01,A
2369.87,70.33,0.79,59.22,3.02,172.7986287,26,1.52,118,50.2262,23.85333333,29.56,11.59,0.42,32.7,5.06,3,51.43,1005.87,82.908,D
2132.47,51.66,-0.38,68.75,0.56,183.3867098,32,1.22,99,49.9326,17.30666667,18.92,0.61,1.11,26.5,3.57,2,44.06,1017.47,41.25,A
2255.91,49.33,-0.48,82.69,0.91,199.1458938,24,0.93,110,49.8916,12.90666667,14.72,3.39,0.87,34.7,4.91,3,41.23,997.91,107.497,A
1991.75,67.4,0.12,74.38,0.93,172.5433225,33,1.19,101,49.3516,17.58666667,22.76,0.51,1.03,26.9,2.45,1,57.5,1014.75,14.876,A
2159.88,76.23,0.2,70.87,1.16,168.1583824,32,0.89,105,49.5543,18.58,25.74,0.95,0.96,28.8,3.66,3,63.73,1010.88,28.348,A
2277.35,45.4,-0.54,95.56,1.54,193.270977,28,1.33,101,49.8378,11.44666667,10.34,2.4,1.96,34.3,4.46,3,37.5,1010.35,172.008,B
2333.54,53.82,-0.31,91.12,1.46,189.6872254,27,0.88,108,50.0442,14.88,14.64,4.11,0.68,32.1,5.18,4,44.92,1025.54,91.12,A
2261.02,51.19,0.51,78.91,2.81,196.797298,30,1.18,98,50.3735,14.13666667,9.41,2.9,2.86,28.2,4.4,4,34.69,1027.02,47.346,B
2140.32,56.77,0.15,98.78,1.17,185.1728556,31,0.97,104,49.7878,10.65333333,4.96,1.01,0.98,29.1,3.78,3,45.87,1007.32,29.634,C
2206.86,85.88,0.57,46.95,1.4,172.3591989,30,1.22,100,50.3284,22.91,32.73,1.1,1.58,28.5,4.04,2,69.88,1007.86,23.475,A
2196.47,43.46,-0.49,74.79,0.75,193.6620746,34,0.92,91,50.1216,13.03666667,9.11,0.7,1.62,27.2,3.21,3,36.66,1026.47,22.437,B
2310.62,57.81,0.18,67.62,1.55,183.505845,26,1.37,102,50.1046,19.17333333,21.52,3.35,0.71,32.7,4.73,3,46.21,1010.62,67.62,B
2126.06,59.83,-0.26,94.35,0.88,190.9879581,35,1.23,89,50.0896,14.46333333,19.39,0.59,3.16,31.4,3.46,2,51.43,1011.06,66.045,C
2193.45,83.02,0.59,58.48,1.14,167.2224852,31,1.14,104,50.1508,19.99666667,26.99,0.93,1.03,25.6,3.58,2,68.12,1011.45,17.544,A
2098.81,81.5,-0.29,61.4,0.78,168.0243433,35,1.09,90,50.1405,21.22666667,30.68,0.66,0.95,28.6,3.56,2,71.8,1010.81,12.28,B
2362.93,91.98,0.75,46.19,1.62,168.6378818,26,1.26,110,50.1374,19.41,31.23,2.39,0.63,30,4.54,4,75.08,1004.93,41.571,A
2348.3,55.49,0.55,83.75,1.74,188.8890641,26,1.53,109,50.1829,15.74666667,14.24,3.08,1.09,31,4.67,3,39.99,1009.3,167.5,A
2044.09,53.56,0.12,79.96,0.92,190.3870694,33,1.2,95,49.607,12.10333333,9.31,0.58,1.09,31,3.28,1,43.56,1015.09,31.984,A
2049.58,40.01,-0.93,74.41,0.55,193.6092913,38,1.13,99,49.7045,15.36666667,16.1,0.4,1.33,26.3,2.79,1,36.71,1013.58,29.764,B
2075.58,60.12,-0.11,85.3,1.07,177.6648342,35,1.21,97,49.5711,17.11,21.33,0.57,1.4,30,3.48,2,50.32,1008.58,51.18,A
2107.51,59.34,0.22,75.31,1.24,184.1622996,34,1.38,96,50.103,17.8,17.4,0.45,1.66,28.2,3.27,1,43.14,1018.51,52.717,D
2174.59,29.26,-1.05,100.16,0.56,215.8079137,30,0.75,93,49.7272,12.53,10.59,0.87,1.17,32.9,3.95,3,25.36,1009.59,30.048,C
2208.11,81,-0.48,64.53,0.56,168.2970611,30,0.9,99,49.9696,19.80666667,29.42,1.06,0.62,33.3,4.4,2,74.9,1004.11,32.265,B
2362.45,68.06,0.49,99.92,5.25,177.3210197,26,1.21,110,50.1813,17.16,18.48,20.76,0.48,30,5.27,4,50.16,1011.45,79.936,D
2147.55,89.97,0.64,72.59,1.23,165.6650406,29,0.99,99,49.9876,19.97,26.91,0.86,0.78,31.3,3.99,3,70.47,1007.55,21.777,A
2228.87,45.51,-0.38,81.3,0.99,194.734445,26,1.25,98,50.1345,13.19666667,9.59,1.63,0.64,35.6,4.73,2,38.91,1011.87,65.04,A
2295.76,77.53,-0.03,43.65,1.05,172.5532936,28,0.99,101,49.9547,18.33666667,25.01,1.71,0.89,31.9,4.52,4,68.63,1013.76,26.19,B
2196.68,80.73,0.72,83.52,2.69,177.1508443,31,1.8,96,50.2684,18.57,22.71,1.15,1.47,32,3.99,2,59.43,1005.68,50.112,B
2136.88,67.53,-0.51,79.54,0.81,181.5242468,32,0.86,97,49.8839,17.85,26.55,0.9,1.12,29.9,3.93,3,60.23,1009.88,47.724,B
2095.51,49.43,-0.32,84.94,0.93,193.1738276,31,1.28,96,49.8826,13.59333333,13.78,0.71,1.19,30.2,3.63,2,42.03,1017.51,59.458,D
2196.73,87.44,0.41,72.71,1.47,168.950465,29,1.43,102,50.0998,20.44,28.32,1.66,1.64,31.6,4.32,2,71.64,1004.73,109.065,D
2103.4,89.08,0.24,90.05,1.25,166.1145163,34,1.79,98,49.654,17.83,23.49,0.46,3.27,26.6,3.35,1,73.18,1012.4,72.04,D
2199.35,61.31,0.18,48.85,1.24,180.7530144,30,0.97,101,50.0112,18.58666667,22.76,1.09,1.48,25.9,3.73,3,49.21,1014.35,29.31,B
2125.13,71.14,0,59.51,0.9,175.8823057,32,0.99,99,49.7837,18.32,24.96,0.77,1.19,28,3.36,2,60.84,1018.13,17.853,A
2109.89,51.27,-0.45,73.7,0.95,188.8949231,32,1,94,49.7676,13.77,20.31,0.75,1.25,30.6,3.37,3,45.87,1007.89,14.74,D
2191.46,54.84,-0.09,87.2,1.12,181.8094615,31,1.17,97,49.7773,15.85666667,14.57,1.05,0.95,32.5,4.06,3,44.84,1023.46,43.6,A
2170.38,76.22,0.34,65.32,0.72,179.293986,32,0.96,96,50.2483,19.05666667,27.17,0.44,1.68,27.2,3.82,2,61.02,1011.38,32.66,B
2132.15,57.23,-0.07,75.61,0.89,189.1663049,33,1.24,100,50.1341,15.32,18.96,0.77,1.6,29.6,3.37,1,47.83,1006.15,60.488,C
2225.31,83.24,0.08,81.46,2.11,173.6604569,31,1.19,96,50.3471,20.74333333,29.23,2.47,2.89,28.1,4.31,4,68.14,1004.31,81.46,B
2164.92,53.13,0.25,44.98,0.76,180.476227,37,0.92,99,50.051,17.49666667,16.49,0.34,1.07,24.3,2.77,3,41.93,1022.92,4.498,A
2134.91,52.9,-0.37,36.27,0.79,179.6653189,34,1.69,86,50.094,17.69333333,20.08,0.41,2.03,29.6,3.35,1,44.6,1014.91,3.627,A
2227.84,85.74,0.55,49.49,1.43,169.5249015,26,0.85,100,50.0371,23.47,31.41,1.5,0.82,33.6,4.39,4,64.44,1013.84,44.541,A
2154.72,56.2,0.7,84.42,0.83,186.4887375,35,1.49,100,50.0711,16.04,12.12,0.3,1.85,26.6,3.17,1,40,1018.72,59.094,A
2234.5,70.7,0.19,68.17,3.01,178.4478034,28,1.16,98,49.9828,18.44,25.32,3.57,0.66,34.7,4.78,3,54.5,1015.5,40.902,A
2241.33,82.24,-0.05,83.96,1.05,169.3362977,27,0.83,101,50.1979,18.73666667,20.21,1.56,1.03,28.9,4.42,4,69.94,1009.33,83.96,A
2106.99,58.9,0.11,85.91,1.09,194.2901698,33,0.91,96,49.8749,11.55666667,10.67,0.65,1.75,26.2,3.38,3,45,1022.99,25.773,B
2287.28,64.46,-0.38,63.68,0.98,184.5731189,24,0.87,106,50.1172,16.48,22.44,1.8,0.98,28.7,4.52,4,58.16,1017.28,82.784,B
2283.32,49.7,-0.54,43.84,1.04,187.7515583,25,1.06,108,50.0357,16.93666667,17.81,1.69,0.82,31.8,4.6,3,45,1022.32,74.528,A
2322.11,55.2,-0.31,87.2,1.09,193.08276,25,0.86,110,50.1599,14.95,20.85,10.92,0.84,29.7,5,6,48.7,1007.11,69.76,A
2229.52,66.9,-0.52,78.6,1.09,180.8555046,28,1.15,103,49.7317,13.11333333,18.34,1.58,0.74,33.8,4.68,3,62.1,1020.52,39.3,A
2232.46,91.44,0.94,52.69,1.87,164.9256456,31,1.22,97,50.2762,19.86666667,29.6,0.99,1.03,26.8,3.86,3,71.14,1011.46,15.807,D
2131.54,45.26,-0.2,79.67,0.92,193.080457,31,1.07,104,49.5232,11.22666667,9.68,0.92,0.99,30.9,3.57,2,38.16,1015.54,31.868,A
2417.23,85.28,-0.07,68.57,1.26,169.080847,25,0.82,104,50.2467,20.56333333,28.69,14.74,0.57,30.9,5.21,5,73.18,1012.23,75.427,B
2376.05,70.05,0.04,66.34,1.37,175.4431527,27,0.93,108,50.0043,18.15666667,24.47,3.51,0.71,34.3,5.14,5,57.85,1013.05,53.072,C
2369.18,59.54,0.15,68.71,1.56,181.0886926,26,1.25,102,50.378,17.53333333,19.6,2.69,0.7,34,5.01,3,48.14,1013.18,54.968,A
2125.51,75,0.21,86.14,0.89,180.4175978,33,1.17,89,50.1338,14.85666667,17.57,0.5,1.64,28.5,2.81,2,62.1,1019.51,17.228,B
2302.45,72.95,0.55,41.37,1.76,184.5245893,29,1.35,105,50.0518,17.73666667,26.21,1.93,1.09,34.6,4.7,3,56.85,1011.45,49.644,C
2293.83,56.02,0.25,73.62,1.3,192.8935045,27,1.03,112,49.9688,11.89333333,8.68,2.34,0.97,28.5,4.63,4,41.82,1032.83,80.982,B
2219.76,77.56,0.56,58.44,1.4,177.3017776,27,1.11,104,50.2644,18.31333333,24.94,1.29,1.22,31.8,4.29,3,62.96,1019.76,58.44,C
2256.87,59.28,-0.25,91.18,1.11,187.8272832,26,1.3,101,50.0739,15.86,20.58,1.99,0.61,30.7,4.63,3,50.78,1008.87,72.944,A
2289.74,49.52,-0.38,79.03,1.27,189.7222742,25,0.9,106,49.9455,15.93,17.79,3.11,0.72,35,5.11,4,40.12,1012.74,110.642,A
2163.82,55.86,-0.6,67.81,0.79,184.8364502,32,0.97,87,49.7733,16.57,22.71,0.59,2.05,31.5,3.3,3,48.06,1012.82,47.467,A
2343.65,75.77,0.7,82.04,1.72,173.0934153,27,1.17,109,50.1701,19.51,25.53,1.82,0.79,31.1,4.55,3,59.57,1010.65,57.428,A
2167.68,62.92,0.34,67.97,1.13,187.3205834,28,0.88,96,50.0157,17.9,26.7,1.05,0.81,33.6,4.22,3,49.02,1007.68,20.391,D
2134.6,77.47,0.32,43.33,1.2,162.8591707,34,1.3,100,49.9498,22.14333333,27.43,0.46,1.14,27.1,3.15,2,63.87,1017.6,17.332,A
2363.24,89.47,0.53,58.98,2.48,168.0383879,25,1.29,105,50.3761,21.08666667,30.26,4.29,0.47,30.8,4.86,4,71.77,1006.24,58.98,C
2280.73,75.37,-0.33,57.18,1.69,166.4491736,27,0.97,107,49.8183,19.69333333,29.08,4.13,0.57,33,5.19,4,67.07,1005.73,40.026,A
2287.82,71.44,-0.08,75.07,2.19,174.0966816,29,1.14,104,50.0687,17.54666667,22.64,2.51,1.47,29.9,4.62,4,62.44,1011.82,52.549,A
2248.21,77.81,-0.08,76.01,1.51,170.4667626,28,1.03,109,49.7671,15.91666667,23.75,2,0.69,28.7,4.37,4,68.51,1013.21,76.01,C
2168.88,60.51,0.63,80.37,1.05,183.2096925,35,1.09,94,50.2115,16.2,15.6,0.48,1.6,26,2.54,2,43.71,1024.88,8.037,A
2142.46,77.01,0.07,34.04,0.82,167.1604669,35,0.87,94,49.7126,19.51666667,28.55,0.62,1.46,25.8,3.12,3,66.51,1015.46,3.404,A
2120.24,69.77,-0.05,64.02,0.85,181.0415823,31,1,99,49.82,18.95333333,29.86,0.91,1.1,28.8,3.56,2,59.57,1011.24,19.206,A
2303.4,57.27,0.59,74.77,4.99,198.6930886,26,1.42,103,50.373,14.21,15.63,7.84,1.93,29,4.83,4,37.87,1020.4,112.155,A
2241.74,49.23,-0.22,91.48,1.03,189.3861055,28,1.14,103,49.9543,12.59666667,7.79,1.44,0.89,32.7,4.35,2,42.03,1017.74,91.48,B
2031.5,75.44,-0.86,72.48,0.68,174.0123846,39,1.19,87,49.763,19.02,30.06,0.37,1.84,30,2.68,0,69.14,1007.5,43.488,A
2181.22,49.08,0.11,85.93,1.37,198.1622058,30,1.08,102,49.715,11.37333333,10.12,1.32,1.1,31,4.27,3,38.38,1018.22,51.558,A
2105.15,57.85,-0.01,88.36,1.16,187.876977,33,1.25,94,50.0742,14.62,10.86,0.81,1.31,31.4,3.8,1,44.85,1014.15,44.18,A
2018.31,84.19,0.31,77.3,0.61,160.8225588,34,1.19,99,49.7588,20.79,26.37,0.28,0.98,27,3.01,1,70.79,1005.31,23.19,D
2317.99,70.84,-0.53,69.73,1.27,179.5636018,26,1.08,108,49.8539,14.68333333,23.05,2.73,0.74,34.2,4.89,3,65.94,1010.99,69.73,B
2140.59,64.71,0.62,65.38,1.2,175.362997,39,1.85,95,49.9816,19.63,25.89,0.2,1.25,28.6,2.15,1,48.41,1008.59,6.538,A
2207.75,79.94,0.15,84.26,0.98,175.8008521,29,0.84,106,49.824,15.59,22.77,1.47,0.8,33.1,4.64,3,69.84,1005.75,42.13,B
2187.87,58.68,0.33,57.58,1.3,183.8927204,31,1.49,100,49.7241,16.16666667,21.5,0.7,1.1,30.4,3.37,1,44.58,1016.87,28.79,D
2272.13,51.92,0.11,83.09,1.2,193.4490539,25,0.81,104,50.1175,13.67,11.01,2.8,0.62,31.3,5.21,4,40.22,1011.13,66.472,C
2168,56.86,0.06,90.63,0.42,178.7428904,37,0.85,91,50.1008,16.51,13.53,0.13,1.07,27,3.23,2,42.86,1014,27.189,D
2268.23,87.5,0.17,62.65,1.26,168.4052523,26,0.85,110,49.7902,17.63666667,25.91,2.35,1.14,28.4,4.52,5,75.6,1018.23,100.24,D
2306.37,56.16,0.05,71.11,1.39,189.5900843,29,1.07,101,49.8709,13.64333333,13.93,1.48,0.74,34.8,4.45,3,42.86,1032.37,63.999,B
2297.59,54.55,-0.06,65.86,1.64,190.2962223,29,0.96,97,50.2972,14.32,9.96,2.28,0.86,32.4,4.55,4,41.55,1002.59,39.516,A
2311.72,67.8,-0.45,90.15,1.11,178.9580089,29,0.73,102,49.9207,14.08333333,18.25,1.86,1.07,31.2,4.65,5,60.1,1009.72,45.075,B
2116.11,75.54,-0.19,92.62,1.26,171.4643934,33,1.42,102,49.6362,17.53,22.59,0.79,1.45,31.7,3.71,1,66.54,1005.11,83.358,B
2143.03,56.72,-0.1,41.26,0.58,177.7516641,34,1.35,95,50.0123,18.33,24.99,0.09,1.18,27.5,2.06,0,48.92,1010.03,8.252,B
2142.7,68.66,-0.36,62.95,1.1,169.5253784,34,1.64,94,49.8659,18.92666667,23.78,0.6,1.38,30.7,3.57,1,58.86,1015.7,44.065,B
2250.43,50.09,-0.53,78.36,1.02,190.3915633,27,0.96,100,50.1068,13.43666667,10.31,1.61,0.94,30.5,4.58,3,42.49,1009.43,101.868,A
2332.86,71,0.35,76.87,1.62,176.3491914,28,1.05,98,50.4429,17.08333333,15.25,2,1.02,32.5,4.6,3,52.9,1014.86,61.496,B
2262.6,79.27,0.54,57.1,1.7,183.0992135,23,1.16,113,49.9139,16.49666667,22.49,2.67,1.16,30.5,4.63,3,61.27,1019.6,142.75,A
2326.93,63.11,0.62,86.12,1.78,186.0743042,29,1.38,100,50.4459,16.68,14.04,1.75,0.96,33.9,4.51,3,44.21,1021.93,51.672,D
2266.38,58.61,0.13,91.02,0.83,180.4259707,29,0.88,99,50.202,17.88333333,20.65,1.05,0.69,30.5,4.17,3,48.41,1008.38,27.306,A
2156.07,90.8,0.49,68.23,1.19,157.879924,35,1.3,96,49.9719,21.26333333,24.79,0.37,1.18,29.4,2.78,1,75.6,1017.07,13.646,D
1982.83,71.92,0.46,89.86,0.82,180.298729,33,1.2,96,49.9577,17.56666667,19.7,0.47,1.21,28,2.45,0,54.42,1011.83,35.944,C
2154.55,47.76,-0.64,66.74,0.81,189.247017,30,1.13,96,49.7951,14.16,15.48,0.9,1.66,31.9,3.7,2,41.66,1009.55,73.414,C
2270.99,54.78,0.38,91.09,1.22,185.9983836,29,1.04,108,50.0778,15.69666667,11.09,1.48,1.33,27.8,4.19,3,41.58,1020.99,81.981,B
2126.89,79.24,-0.14,70.62,0.9,165.9169702,32,1.27,105,49.6203,19.07333333,27.22,0.95,1.19,26,3.61,2,69.04,1008.89,42.372,A
2339.81,77.34,0.09,72.46,2.57,172.3469662,28,1.5,101,50.2284,19.88,26.64,3.78,0.95,33.4,4.77,3,62.44,1011.81,130.428,D
2252.31,51.8,0.2,58.26,1.81,187.671412,32,1.55,92,50.3658,17.07,15.21,1.21,2.53,29.6,3.95,3,35.4,1016.31,23.304,B
2263.98,95.51,0.54,72.2,4.58,176.2703429,26,1.06,101,50.3501,19.61666667,31.85,12.26,1.62,29.6,4.93,5,73.21,1000.98,79.42,B
2295.86,57.62,0.38,83.42,2.72,185.4882237,28,1.63,110,50.1925,16.18,12.54,2.83,1.09,32,4.68,2,41.62,1010.86,166.84,D
2207.38,66.99,0.71,78.88,2.09,186.175962,29,1.29,104,50.0664,15.72333333,14.17,1.55,1.25,28.8,3.99,2,42.99,1007.38,39.44,B
2289.67,48.84,-0.27,90.5,1.14,196.8554685,26,0.97,108,49.7816,10.82666667,11.48,2.59,1.11,34.3,4.76,4,41.14,1027.67,171.95,B
2265.27,58.8,0.7,70.51,1.21,192.0445213,28,1.08,106,50.1151,14.95666667,14.87,1.26,1.15,32,4.09,3,41.2,1016.27,49.357,B
2254.63,89.76,0.22,52.17,1.21,174.318704,28,0.9,94,50.4086,19.83333333,29.5,1.15,1.76,31.3,3.99,4,72.86,1004.63,67.821,B
2238.76,70.41,-0.27,65.98,1.18,174.4879855,28,1.29,106,49.9427,18.59,25.77,1.49,1.44,28.6,4.11,2,63.31,1012.76,105.568,B
2050.17,82.62,0.06,83.23,0.85,177.1948371,32,1.08,93,49.9565,17.66333333,25.99,0.59,1.89,28.9,2.76,1,71.32,1007.17,41.615,D
2097.56,51.91,-0.44,31.29,0.81,182.3827136,32,1.08,99,49.7741,16.26666667,18.8,0.74,1.03,29,3.66,2,44.71,1016.56,25.032,A
2051.98,71.5,-0.14,82.14,0.77,172.4318657,36,1.01,100,49.2783,15.07666667,21.23,0.64,1.57,29.6,2.9,2,61.5,1008.98,24.642,A
